Month,Sample_Name,Wetland_ID,Point,Generic_Horizon,Horizon,Generic_Name,Number_Name,Munsell_Color,Percent_Silt,Percent_Clay,Percent_Sand,Texture,Horizon_Start_cm,Horizon_End_cm,Layer_Thickness_cm,Tin_Weight_g,Tin_WetSoil_g,Tin_DrySoil_g,Percent_Soil_Moisture,Percent_Soil_Moisture_notin,ETDN_mgN_L,ENO3_mgN_L,EON_mgN_L,EOC_mgC_L,EOC _mgC_gsoil,Bulk_EOC_mgC-cm_L,EOC_EON,EEM_File_Name,Abs_File_Name,Analysis_Date,T,A,C,M,N,FI,HIX,T/M,T/N,T/C,A/T,A/C,A/M,M/C,C/N,Abs _254nm,Abs_275nm ,Abs_295nm,Abs_350nm,Abs_400nm,SUVA254_L_mg-m,SSR,Percent_Protein,Percent_RI,C1 ,C2_Q2,C3,C4_HQ,C5_SQ1,C6,C7_SQ2,C8_Trypto,C9_SQ3,C10,C11_Q1,C12_Q3,C13_Tyrosine
2020-03,DB Transition A2,DB,3 Transition,2 A,A2,3 TransitionA,3 TransitionA2,7.5YR 3/1,29.59650804,7.537527946,62.86596402,Sandy Loam,13,19,6,1.18,12.99,9.93,34.97142857,30.81570997,0.277496883,0.00175,0.275746883,6.256675168,0.031283376,37.54005101,22.68992166,eemc_50,9_abs,20200720_Raman.csv,2.873576568,1.068525372,0.877562521,1.014132048,0.357779493,1.512510574,0.514111355,2.833532945,8.031697243,3.274497826,0.371845102,1.217605978,1.053635347,1.1556237,2.452802741,0.175,0.138,0.102,0.046,0.018,2.797012715,1.285714286,0.025433414,0.423911522,0.06696057,0.277681357,0.021369363,0.23053771,0.028751236,0.033961175,0.055010663,0,0.045092189,0.0044764,0.078049502,0.132676423,0.025433414
2020-03,DB Transition B1,DB,3 Transition,3 B,B1,3 TransitionB,3 TransitionB1,10YR 5/4,25.86646727,7.934774187,66.19875855,Sandy Loam,19,36,17,1.17,24.19,19.16,27.95997777,26.2526096,0.224502995,0.006502733,0.218000262,3.784029372,0.018920147,64.32849933,17.35791201,eemc_51,10_abs,20200720_Raman.csv,1.446270731,0.835808244,0.49636781,0.627606129,0.405886603,1.63986865,0.475321817,2.304424167,3.563238405,2.91370774,0.5779058,1.683848602,1.331740091,1.264397319,1.22292238,0.078,0.06,0.043,0.018,0.006,2.061294782,1.416666667,0.031738294,0.39713999,0.067672787,0.263750811,0.030509395,0.208019766,0.019381364,0.028901785,0.061228473,0.01359012,0.044689973,0.001877782,0.072738046,0.169491524,0.018148173
2020-03,DB Transtition B2,DB,3 Transition,3 B,B2,3 TransitionB,3 TransitionB2,10YR 6/6,24.40971451,17.51755983,58.07272566,Sandy Loam,36,56,20,1.15,16.44,14.13,17.79661017,16.34819533,0.159976713,0.00175,0.158226713,1.497008628,0.007485043,29.94017256,9.461162422,eemc_52,1_abs,20200721_Raman.csv,0.131831835,3.706569315,0.261260835,1.561478194,3.557145668,1.808783434,0.35545166,0.084427587,0.037061129,0.504598538,28.11588951,14.18723675,2.373756694,5.976702157,0.073446763,0.005,0.002,0,-0.001,-0.001,0.333999411,,0.166229266,0.102769153,0.010291456,0,0,0.084628268,0,0,0,0.166229266,0,0,0,0.738851011,0
2020-03,DB Edge O,DB,2 Edge,1 O,O,2 EdgeO,2 EdgeO,10YR 2/2,26.21531431,4.088627003,69.69605868,Sandy Loam,0,14,14,1.22,12.93,6.88,106.8904594,87.93604651,0.295457898,0.00175,0.293707898,4.83313766,0.024165688,67.66392724,16.45559308,eemc_46,5_abs,20200720_Raman.csv,2.908371875,1.282784682,0.969501578,1.218924384,0.666435116,1.509301603,0.531336008,2.386015008,4.364073566,2.99986296,0.441066252,1.323138312,1.052390697,1.257269107,1.454757642,0.144,0.116,0.088,0.042,0.016,2.979430965,1.076923077,0.02390826,0.430083272,0.070772484,0.273882232,0.016636533,0.244256772,0.02847928,0.039295733,0.058328511,0,0.034179813,0.000145928,0.07694217,0.133172285,0.02390826
2020-03,DB Edge A,DB,2 Edge,2 A,A,2 EdgeA,2 EdgeA,10YR 3/1,25.72489002,10.28995601,63.98515397,Sandy Loam,14,30,16,1.16,15.72,11.74,37.61814745,33.9011925,0.271806264,0.00175,0.270056264,2.095565528,0.010477828,33.52904845,7.759736795,eemc_47,6_abs,20200720_Raman.csv,0.793027075,2.023004564,0.361232,1.006181199,1.75114117,1.65398806,0.476824252,0.78815533,0.452863018,2.195340047,2.550990537,5.600291686,2.010576789,2.785415467,0.206283768,0.026,0.019,0.013,0.005,0.001,1.240715198,1.5,0.079145629,0.348575238,0.061483683,0.134114414,0,0.226825591,0.003133415,0,0.058005921,0.079145629,0.011590415,0,0.038667879,0.387033052,0
2020-03,DB Wetland O/A,DB,1 Wetland,1 O,O/A,1 WetlandOA,1 WetlandOA,2.5YR 4/1,39.52062257,13.907393,46.57198444,Loam,0,8.89,8.89,1.17,14.79,10.42,47.24324324,41.93857965,0.358632659,0.009725294,0.348907365,3.806989655,0.019034948,33.84413803,10.91117597,eemc_44,3_abs,20200720_Raman.csv,2.020730475,0.777350827,0.776830895,0.862586322,0.342585097,1.475913671,0.539932759,2.342641452,5.898477463,2.601248854,0.384688031,1.000669299,0.901186127,1.110391371,2.267556006,0.118,0.096,0.072,0.034,0.014,3.099561877,1.2,0.030371632,0.464879059,0.06551619,0.26351203,0.014509853,0.281415848,0.028434779,0.028165239,0.051498221,0,0.034977116,0.00890145,0.077275829,0.115421812,0.030371632
2020-03,DB Wetland B,DB,1 Wetland,3 B,B,1 WetlandB,1 WetlandB,2.5YR 5/1,34.37536032,25.12896353,40.49567615,Loam,8.9,28,19.1,1.22,18.2,14.42,28.63636364,26.21359223,0.249132705,0.026378195,0.22275451,2.556537352,0.012782687,48.82986342,11.47692746,eemc_45,4_abs,20200720_Raman.csv,1.353433827,0.622604639,0.503683254,0.591458896,0.273011769,1.474420954,0.5547992,2.288297355,4.957419361,2.687073305,0.46001853,1.236103511,1.052659185,1.17426754,1.844914075,0.062,0.049,0.037,0.017,0.006,2.425155258,1.090909091,0.028593409,0.444930931,0.062000274,0.260514145,0.017604305,0.267107794,0.027924209,0.035795382,0.050535687,0,0.034464664,0.001868769,0.07487138,0.138719982,0.028593409
2020-01,ND Leaf Litter,ND,LL,0 LL,LL,LL,LL,,,,,,0,0,,1.17,6.84,3.74,120.6225681,82.88770053,4.649280255,0.042435224,4.606845031,40.78779881,0.203938994,,8.853737978,eemc_1,1_abs,20200311_Raman.csv,9.861963742,2.913015362,3.433491521,3.726238732,1.176306064,1.380893616,0.511412997,2.646626921,8.383841624,2.872284286,0.295378835,0.848411987,0.781757577,1.08526225,2.918875985,1.272,1.032,0.776,0.344,0.12,3.118579667,1.142857143,0.037872447,0.435213207,0.092986974,0.266418859,0.014876998,0.238418395,0.035024509,0.039221599,0.040962586,0,0.0312761,0.020760964,0.08179663,0.10038394,0.037872447
2020-01,ND Upland O,ND,4 Upland,1 O,O,4 UplandO,4 UplandO,10YR 2/2,,,,Organic,0,6,6,,,,,,1.454471523,0.043279601,1.411191921,22.95601026,0.114780051,137.7360615,16.26710719,eemc_3,3_abs,20200311_Raman.csv,6.108759716,2.386998173,1.96792044,2.341866432,1.106125233,1.451310417,0.53318483,2.608500482,5.52266555,3.104170062,0.390750051,1.212954612,1.019271697,1.190020889,1.779111788,0.504,0.392,0.288,0.128,0.048,2.195503462,1.3,0.031791383,0.372028022,0.077109311,0.294472899,0.015376036,0.17522598,0.03916061,0.055619022,0.059232097,0,0.031483075,0,0.087079748,0.13344984,0.031791383
2020-01,ND Upland A,ND,4 Upland,2 A,A,4 UplandA,4 UplandA,10YR 3/2,21.72696367,5.147993257,73.12504308,Sandy Loam,6,10.5,4.5,1.16,13.28,10.94,23.92638037,21.38939671,0.698691516,0.031323217,0.667368299,10.70116772,0.053505839,48.15525475,16.03487571,eemc_2,2_abs,20200311_Raman.csv,3.802629076,1.347276539,0.961730757,1.249270126,0.554646986,1.42826134,0.557032805,3.04388058,6.855944726,3.9539435,0.35430133,1.400887441,1.078450938,1.298981151,1.733951111,0.316,0.25,0.182,0.08,0.032,2.952948764,1.416666667,0.047341912,0.382907506,0.080690819,0.275422905,0.019933367,0.198699313,0.029299617,0.040591613,0.050174794,0,0.030586997,0.005083795,0.088009925,0.134164944,0.047341912
2020-01,ND Upland B1,ND,4 Upland,3 B,B1,4 UplandB,4 UplandB1,2.5Y 6/4,20.55155759,11.71354209,67.73490032,Sandy Loam,10.5,26,15.5,1.22,13.6,12.03,14.52358927,13.05070657,0.235956319,0.024804624,0.211151695,5.037589538,0.025187948,78.08263784,23.85767989,eemc_4,4_abs,20200311_Raman.csv,2.131346799,0.865980337,0.560477618,0.716297915,0.309119395,1.538418474,0.526848935,2.975503284,6.894898317,3.802733115,0.406306631,1.54507568,1.208966715,1.278013416,1.813142839,0.138,0.11,0.082,0.038,0.014,2.739405403,1.166666667,0.016150807,0.38516476,0.077618545,0.289153109,0.030886533,0.177413452,0.03296385,0.044618457,0.067012324,0,0.042576622,0,0.078610241,0.142996059,0.016150807
2020-01,ND Upland B2,ND,4 Upland,3 B,B2,4 UplandB,4 UplandB2,,,,,,44,64,20,1.19,13.61,12.45,10.30195382,9.317269076,0.080154231,0.027945708,0.052208523,2.05780382,0.010289019,41.1560764,39.41509346,eemc_9,5_abs,20200325_Raman.csv,0.348309736,0.994912823,0.152149317,0.439693078,0.819071195,1.811207862,0.407884464,0.792165611,0.425249646,2.289262567,2.856402567,6.539055472,2.262743885,2.889878751,0.185758354,0.015,0.01,0.006,0.001,-0.001,0.72893246,2,0.08679003,0.295393522,0.066407534,0.13275544,0.017424812,0.165123066,0,0,0.057705591,0.08679003,0.022164121,0,0.032086808,0.419542598,0
2020-01,ND Transition O,ND,3 Transition,1 O,O,3 TransitionO,3 TransitionO,7.5YR 2.5/2,,,,Organic,0,6,6,,,,,,1.037322924,0.038618638,0.998704286,18.67854681,0.093392734,112.0712809,18.70278027,eemc_5,1_abs,20200325_Raman.csv,6.127463079,2.23401302,1.822697233,2.188292747,0.879154329,1.464356045,0.511432678,2.800111222,6.969724058,3.361755846,0.364590205,1.225663253,1.020893124,1.200579398,2.073239217,0.476,0.372,0.272,0.116,0.036,2.54837812,1.25,0.037202567,0.378518022,0.083946867,0.286310653,0.019064335,0.189278722,0.031992205,0.04520875,0.054865871,0,0.03108567,0.002931931,0.08858308,0.129529348,0.037202567
2020-01,ND Transition A1,ND,3 Transition,2 A,A1,3 TransitionA,3 TransitionA1,10YR 2/1,27.04020701,7.280055732,65.67973726,Sandy Loam,6,9,3,1.21,2,1.8,33.89830508,11.11111111,0.772879021,0.030377515,0.742501507,9.822212154,0.049111061,29.46663646,13.22854171,eemc_6,2_abs,20200325_Raman.csv,3.965549361,1.463627283,1.07568319,1.359171527,0.553218658,1.468046784,0.54181154,2.917622451,7.168141032,3.686540235,0.36908563,1.360649024,1.076852519,1.263542592,1.944408734,0.3,0.244,0.168,0.072,0.024,3.054301773,1.583333333,0.028940322,0.386935944,0.081737674,0.292744986,0.01898596,0.182158122,0.038375867,0.046850741,0.063346951,0,0.034755123,0,0.082159335,0.12994492,0.028940322
2020-01,ND Transition A2,ND,3 Transition,2 A,A2,3 TransitionA,3 TransitionA2,10YR 3/2,30.30625207,5.145521934,64.548226,Sandy Loam,9,13.5,4.5,1.23,12.84,10.08,31.18644068,27.38095238,0.29386587,0.037064984,0.256800886,6.651113725,0.033255569,29.93001176,25.89988622,eemc_7,3_abs,20200325_Raman.csv,3.42452895,1.235083741,0.906484453,1.122952646,0.40189941,1.551643494,0.53307292,3.049575564,8.520860855,3.777813221,0.360657994,1.362498538,1.099853806,1.238799676,2.25550083,0.184,0.144,0.104,0.044,0.012,2.766453975,1.25,0.017537154,0.396660525,0.077511888,0.295393232,0.026416953,0.184474313,0.035241126,0.042091747,0.069738862,0,0.042329325,0,0.078025476,0.131239925,0.017537154
2020-01,ND Transition B1,ND,3 Transition,3 B,B1,3 TransitionB,3 TransitionB1,10YR 5/4,25.39172857,14.16910451,60.43916693,Sandy Loam,13.5,29,15.5,1.22,13.56,11.36,21.69625247,19.36619718,0.202942462,0.053682331,0.149260131,3.165973675,0.015829868,49.07259197,21.21111408,eemc_10,6_abs,20200325_Raman.csv,1.319305602,0.841498866,0.408644395,0.569877705,0.431897241,1.640743285,0.46851606,2.315067936,3.054674764,3.228493083,0.63783468,2.059244851,1.476630615,1.394556519,0.946161161,0.065,0.05,0.035,0.014,0.005,2.053080874,1.666666667,0.027699582,0.375248876,0.071245925,0.268905007,0.030315131,0.180762531,0.021020883,0.028876654,0.067818699,0.014415545,0.046305921,0,0.072438689,0.184610977,0.013284037
2020-01,ND Transition B2,ND,3 Transition,3 B,B2,3 TransitionB,3 TransitionB2,,,,,,54,64,10,1.22,14.91,13.23,13.98834305,12.6984127,0.127755799,0.038415988,0.089339811,1.286777497,0.006433887,12.86777497,14.40318131,eemc_11,7_abs,20200325_Raman.csv,0.067144604,4.060280412,0.280093351,1.714566026,3.996212611,1.865239555,0.401314285,0.039161282,0.01680206,0.239722236,60.47068778,14.49616851,2.368109685,6.121409241,0.070089702,0.001,-0.001,-0.001,-0.002,-0.002,0.077713513,,0.181196293,0.065724961,0,0,0,0.053815842,0,0,0,0.181196293,0,0,0,0.764987866,0
2020-01,ND Edge O,ND,2 Edge,1 O,O,2 EdgeO,2 EdgeO,10YR 2/1,15.27643698,9.454298411,75.26926461,Sandy Loam,0,15,15,1.19,12.53,7.24,87.43801653,73.06629834,0.911595502,0.278995996,0.632599506,4.543064228,0.022715321,68.14596342,7.181580425,eemc_12,9_abs,20200325_Raman.csv,2.858873426,1.049332758,0.987735552,1.133152857,0.411502473,1.457406829,0.564310879,2.522937138,6.947402777,2.894371292,0.367044147,1.062362042,0.92602931,1.147222913,2.400314982,0.143,0.114,0.086,0.042,0.019,3.147655257,1.217391304,0.023381387,0.449904286,0.063822927,0.275123574,0.018019095,0.267182672,0.029011104,0.03916201,0.051993273,0,0.035842202,0.002034691,0.077679924,0.116747143,0.023381387
2020-01,ND Edge A,ND,2 Edge,2 A,A,2 EdgeA,2 EdgeA,,,,,,15,30,15,1.18,14.69,11.04,37.01825558,33.0615942,0.358228318,0.218099498,0.14012882,3.498063664,0.017490318,52.47095497,24.96319927,eemc_13,10_abs,20200325_Raman.csv,2.151338437,0.894558002,0.750937154,0.909670287,0.408173028,1.493354337,0.574052482,2.364965052,5.270653099,2.864871482,0.415814633,1.191255483,0.983387074,1.21138005,1.839752021,0.097,0.077,0.057,0.027,0.012,2.772962682,1.333333333,0.027700768,0.452977022,0.062596965,0.271082499,0.017928408,0.272607423,0.027293084,0.036877371,0.053101692,0,0.034246265,0,0.072920931,0.123644592,0.027700768
2020-01,ND Edge B,ND,2 Edge,3 B,B,2 EdgeB,2 EdgeB,10YR 3/1,14.15605116,11.29113604,74.5528128,Sandy Loam,30,65,35,1.18,13.65,11.8,17.41996234,15.6779661,0.18828814,0.158689104,0.029599036,1.904392684,0.009521963,66.65374393,64.33968563,eemc_14,11_abs,20200325_Raman.csv,0.846030361,0.84891335,0.329796618,0.514297398,0.575700622,1.684763242,0.503215099,1.645021661,1.469566522,2.565309391,1.003407666,2.574051109,1.650627346,1.559438062,0.572861319,0.032,0.025,0.019,0.009,0.005,1.680325716,1.5,0.043027506,0.407895516,0.054543159,0.225443951,0.027519217,0.23838096,0.011793242,0.011601494,0.055798988,0.0346776,0.045534966,0.001548339,0.060044985,0.224763194,0.008349906
2020-01,ND Wetland O/A,ND,1 Wetland,1 O,O/A,1 WetlandOA,1 WetlandOA,10YR 2/1,20.87815611,12.2640917,66.85775219,Sandy Loam,0,15,15,1.17,14.27,7.7,100.6125574,85.32467532,0.366138321,0.364548314,0.001590008,2.919613439,0.014598067,43.79420158,,eemc_8,4_abs,20200325_Raman.csv,2.528674888,1.300765543,0.841126851,1.110624261,0.673044882,1.579830385,0.554879727,2.276805015,3.757067254,3.006294335,0.514406003,1.546455854,1.171202168,1.320400436,1.24973367,0.064,0.05,0.036,0.016,0.006,2.192071017,1.4,0.024648251,0.435203155,0.059910737,0.265306137,0.018083064,0.258845294,0.022847238,0.034865429,0.057318584,0.000169747,0.036348349,0,0.072571956,0.149254961,0.024478504
2020-09,ND Upland O,ND,4 Upland,1 O,O,4 Upland1O,4 UplandO,10YR 2/2,,,,Organic,0,5.9944,5.9944,1.18,11.15,5.01,160.3133159,122.5548902,1.759032606,0.004,1.755032606,14.28029214,0.476009738,85.60178323,8.136767429,eemc_57,1_abs,20201016_Raman.csv,2.806201698,1.449138932,2.110001902,1.987090427,0.883632899,1.438465808,0.475484366,1.412216404,3.175755115,1.329952213,0.516405835,0.686795083,0.729276792,0.941748169,2.387871598,0.25,0.192,0.138,0.056,0.02,1.750664465,1.5,0.06819453,0.555996296,0.060520114,0.200835293,0.010420926,0.407053368,0.005493147,0,0.018301532,0.013237955,0.032132069,0.028160832,0.062335735,0.106552454,0.054956575
2020-09,ND Upland A,ND,4 Upland,2 A,A,4 UplandA,4 UplandA,10YR 3/2,21.72696367,5.147993257,73.12504308,Sandy Loam,5.9944,10.9982,5.0038,1.16,12.07,9.86,25.40229885,22.4137931,0.711382878,0.004,0.707382878,10.56300155,0.352100052,52.85514718,14.93250952,eemc_58,2_abs,20201016_Raman.csv,3.857710411,1.467427495,1.246715982,1.440812089,0.5797283,1.431728593,0.545833535,2.677455611,6.654342066,3.094297712,0.380388194,1.177034317,1.018472504,1.155685905,2.150517722,0.318,0.256,0.184,0.078,0.03,3.010507935,1.5,0.034794477,0.413156697,0.072591719,0.275423227,0.017393247,0.224542706,0.033106924,0.043732386,0.052968405,0,0.032916872,0,0.08154786,0.130982179,0.034794477
2020-09,ND Upland B,ND,4 Upland,3 B,B,4 UplandB,4 UplandB,2.5Y 6/4,20.55155759,11.71354209,67.73490032,Sandy Loam,10.9982,63.9826,52.9844,1.17,22.49,18.62,22.17765043,20.78410311,0.01,0.004,0.006,2.545947283,0.084864909,134.8954892,424.3245471,eemc_59,3_abs,20201016_Raman.csv,0.889671626,0.702751693,0.268613288,0.414682018,0.407235225,1.655157697,0.470971583,2.145430928,2.18466275,3.312090898,0.789900085,2.616220883,1.694676073,1.543788176,0.659602293,0.044,0.033,0.023,0.009,0.002,1.728236885,1.428571429,0.030244004,0.3536058,0.070765528,0.258183802,0.030703796,0.166238617,0.018785004,0.029976946,0.06797313,0.030244004,0.04343443,0,0.071375764,0.212318978,0
2020-09,ND Transition O,ND,3 Transition,1 O,O,3 TransitionO,3 TransitionO,7.5YR 2.5/2,,,,Organic,0,5.9944,5.9944,1.17,11.36,5.25,149.754902,116.3809524,1.084993259,0.004,1.080993259,11.83722242,0.394574081,70.95704609,10.9503203,eemc_60,4_abs,20201016_Raman.csv,2.959590884,1.402712744,1.128721719,1.274635364,0.664078928,1.510533685,0.475463883,2.321911793,4.456685434,2.622073123,0.473954948,1.242744531,1.100481584,1.129273356,1.699680072,0.228,0.176,0.124,0.05,0.016,1.926127531,1.529411765,0.053370701,0.388991264,0.074878934,0.263904545,0.020621422,0.215643159,0.019350953,0.027025797,0.045520335,0.00244634,0.035173608,0.012547504,0.086037655,0.145925386,0.050924361
2020-09,ND Transition A1,ND,3 Transition,2 A,A1,3 TransitionA,3 TransitionA1,10YR 2/1,27.04020701,7.280055732,65.67973726,Sandy Loam,5.9944,8.9916,2.9972,1.18,12.07,8.18,55.57142857,47.55501222,0.800145981,0.004,0.796145981,8.252622521,0.275087417,24.73476022,10.36571523,eemc_61,5_abs,20201016_Raman.csv,3.251092229,1.272521516,1.105193663,1.266321935,0.529641199,1.455434818,0.532699288,2.567350481,6.138291799,2.941649359,0.391413539,1.151401387,1.004895738,1.145791889,2.086683711,0.236,0.186,0.136,0.06,0.02,2.859697016,1.25,0.038221863,0.413459832,0.071342261,0.273766197,0.018046964,0.227872749,0.030389283,0.037683924,0.052015917,0,0.033884861,0.002307777,0.082982951,0.131485252,0.038221863
2020-09,ND Transition A2,ND,3 Transition,2 A,A2,3 TransitionA,3 TransitionA2,10YR 3/2,30.30625207,5.145521934,64.548226,Sandy Loam,8.9916,13.9954,5.0038,1.16,13,9.5,41.96642686,36.84210526,0.371912152,0.004,0.367912152,6.221284199,0.20737614,31.13006187,16.90970022,eemc_62,6_abs,20201016_Raman.csv,3.503580192,1.306477772,0.990834285,1.168725577,0.43433602,1.554547006,0.519884773,2.997778316,8.066520008,3.53599007,0.372897922,1.318563348,1.117865304,1.179536876,2.281262064,0.202,0.156,0.114,0.05,0.018,3.246918057,1.3125,0.020533015,0.393594491,0.072240969,0.291629203,0.022256291,0.194415957,0.029862442,0.042577981,0.06451495,0,0.042767401,0,0.08166727,0.137534522,0.020533015
2020-09,ND Transition B,ND,3 Transition,3 B,B,3 TransitionB,3 TransitionB,10YR 5/4,25.39172857,14.16910451,60.43916693,Sandy Loam,13.9954,63.9826,49.9872,1.16,22.11,18.53,20.61024755,19.32002159,0.01,0.004,0.006,1.640333339,0.054677778,81.99567068,273.3888898,eemc_63,7_abs,20201016_Raman.csv,0.447803202,1.350169613,0.217560067,0.612800274,1.161625639,1.776462642,0.424976633,0.730749023,0.385497002,2.058296855,3.015095936,6.205962484,2.20327841,2.816694638,0.187289312,0.021,0.014,0.01,0.002,0,1.280227592,2,0.090581637,0.314636377,0.06700606,0.113536351,0.002248938,0.196017374,0,0,0.053417133,0.090581637,0.014911449,0,0.026912227,0.43536883,0
2020-09,ND Edge O/A,ND,2 Edge,1 O,O/A,2 EdgeO,2 EdgeOA,10YR 2/1,15.27643698,9.454298411,75.26926461,Sandy Loam,0,25.4,25.4,1.19,14.21,9.95,48.63013699,42.81407035,0.547687608,0.004,0.543687608,6.578378255,0.219279275,167.0908077,12.09955526,eemc_64,8_abs,20201016_Raman.csv,3.445230738,1.480554446,1.132469362,1.349480415,0.625696205,1.508850901,0.52115665,2.553005363,5.506235632,3.042228651,0.429740287,1.307368214,1.097129257,1.191626424,1.809934842,0.17,0.122,0.087,0.038,0.015,2.584223549,1.52173913,0.028904703,0.416729875,0.06390157,0.275808658,0.02660221,0.24358876,0.021703955,0.037661702,0.049091702,0,0.036889619,0,0.078433751,0.137413369,0.028904703
2020-09,ND Edge B,ND,2 Edge,3 B,B,2 EdgeB,2 EdgeB,10YR 3/1,14.15605116,11.29113604,74.5528128,Sandy Loam,25.4,40.64,15.24,1.16,16.16,12.63,30.77593723,27.949327,0.180379932,0.16187497,0.018504962,2.619122294,0.087304076,39.91542376,141.5362142,eemc_66,10_abs,20201016_Raman.csv,1.738866877,0.903762125,0.543078424,0.727853586,0.463879133,1.560521183,0.540073413,2.389033881,3.748534378,3.201870667,0.519741986,1.66414662,1.241681215,1.340236609,1.170732602,0.067,0.052,0.038,0.016,0.006,2.55810888,1.4,0.02446851,0.412624446,0.064523719,0.272131108,0.01869362,0.232807213,0.025001116,0.037995283,0.058628354,0,0.036076167,0,0.075147992,0.154526918,0.02446851
2020-09,ND Wetland O/A,ND,1 Wetland,1 O,O/A,1 WetlandO,1 WetlandOA,10YR 2/1,20.87815611,12.2640917,66.85775219,Sandy Loam,0,30.48,30.48,1.2,13.81,7.65,95.50387597,80.52287582,0.553727701,0.004,0.549727701,4.307025895,0.14356753,131.2781493,7.834835121,eemc_67,11_abs,20201016_Raman.csv,2.761452803,1.258902819,0.993249327,1.187013834,0.593116346,1.526269818,0.541173052,2.326386369,4.655836618,2.780221169,0.455884242,1.267459021,1.060562887,1.195081438,1.674628145,0.099,0.078,0.057,0.025,0.009,2.298569881,1.3125,0.026447857,0.443542548,0.060197977,0.266857092,0.020216563,0.270008511,0.021642908,0.033959868,0.052270566,0,0.037159896,0,0.075071631,0.13616713,0.026447857
2020-09,ND Wetland B,ND,1 Wetland,3 B,B,1 WetlandB,1 WetlandB,10YR 4/1,25.35464909,24.50318699,50.14216393,Sandy Clay Loam,30.48,40.64,10.16,1.18,11.95,9.15,35.13174404,30.6010929,0.338210185,0.202190244,0.136019941,2.933287011,0.097776234,29.80219603,21.56512492,eemc_65,9_abs,20201016_Raman.csv,1.389186274,1.390470661,0.500397024,0.854233914,0.997331083,1.652642905,0.496842554,1.626236387,1.392903818,2.776168138,1.000924561,2.778734874,1.627739941,1.7071123,0.501736116,0.042,0.032,0.023,0.009,0.003,1.431840793,1.5,0.035100356,0.395649163,0.061738496,0.229980094,0.015482386,0.232735284,0.012894297,0.023303572,0.061909773,0.035100356,0.034449967,0,0.062780918,0.229624857,0
2020-09,DB Upland O,DB,4 Upland,1 O,O,4 UplandO,4 UplandO,7.5YR 2.5/2,,,,Organic,0,8.89,8.89,1.17,11.85,7.49,68.98734177,58.21094793,0.687310044,0.004,0.683310044,12.11236047,0.403745349,107.6788845,17.7260097,eemc_68,12_abs,20201019_Raman.csv,3.404873876,1.509236497,1.314583002,1.467438461,0.659516086,1.522419496,0.478298755,2.320283927,5.162685106,2.590079037,0.443257681,1.148072427,1.028483672,1.116276766,1.993253886,0.258,0.196,0.142,0.06,0.022,2.130055498,1.421052632,0.049273444,0.407913937,0.069932081,0.260642662,0.020438875,0.231630738,0.021080478,0.022381352,0.045448241,0.001117206,0.038277938,0.013198813,0.085426198,0.142269179,0.048156238
2020-09,DB Upland A,DB,4 Upland,2 A,A,4 UplandA,4 UplandA,7.5YR 2.5/1,26.64802358,5.284818122,68.0671583,Sandy Loam,8.89,12.7,3.81,1.15,13.76,9.15,57.625,50.38251366,0.222923195,0.004,0.218923195,6.000783497,0.200026117,22.86298512,27.41045095,eemc_69,13_abs,20201019_Raman.csv,2.275390067,0.888719377,0.822559416,0.917234739,0.347689217,1.47123903,0.519593827,2.480706377,6.544321633,2.766231864,0.390578912,1.080431832,0.968911598,1.115098461,2.365789259,0.163,0.126,0.093,0.041,0.015,2.716311963,1.269230769,0.034795811,0.424579591,0.068143295,0.273515761,0.017784721,0.242375762,0.028494381,0.034375246,0.049602253,0,0.035864943,0.005629923,0.082039163,0.127378741,0.034795811
2020-09,DB Upland B1,DB,4 Upland,3 B,B1,4 UplandB,4 UplandB1,10YR 4/3,23.68281597,9.174060111,67.14312392,Sandy Loam,12.7,25.4,12.7,1.16,13.39,11.27,20.96933729,18.81100266,0.227124999,0.004,0.223124999,3.401607085,0.113386903,43.20040998,15.24529795,eemc_70,14_abs,20201019_Raman.csv,1.374798093,0.562987871,0.455611902,0.524552496,0.192809322,1.577460617,0.489025172,2.620897057,7.130350759,3.01747625,0.409505857,1.235674196,1.073272694,1.151314296,2.363018022,0.08,0.062,0.044,0.02,0.008,2.351829532,1.5,0.024948568,0.41058288,0.069111404,0.277294355,0.026352332,0.21950996,0.023954287,0.034366403,0.059896219,0,0.043625265,0.000116085,0.079373083,0.141452039,0.024948568
2020-09,DB Upland B2,DB,4 Upland,3 B,B2,4 UplandB,4 UplandB2,10YR 5/4,21.28069307,13.62169967,65.09760726,Sandy Loam,25.4,55.88,30.48,1.18,16.35,14.25,16.06732976,14.73684211,0.01,0.004,0.006,1.619063802,0.053968793,49.34906469,269.8439671,eemc_71,15_abs,20201019_Raman.csv,0.226162116,0.738894517,0.124895215,0.340649471,0.615509558,1.762522234,0.401680202,0.66391448,0.367438837,1.810814907,3.267101182,5.916115522,2.169075782,2.727482171,0.202913526,0.014,0.009,0.006,0.002,0.001,0.864697239,3,0.090040718,0.310924677,0.066401901,0.106078069,0.026859319,0.190832024,0,0,0.042065131,0.090040718,0.021034426,0,0.017430661,0.439257752,0
